source_id,category,store_name,main_menu,price,road_address,district,latitude,longitude,image_url_1,image_url_2,image_url_3
61,CHINESE,공화춘,짜장면,6000.0,서울특별시 중구 청파로 457-1 (중림동) 2층,중구,37.5602060884752,126.967810544752,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/5d4cf80f-bbe1-4aa0-8056-6e293cf2b43a.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/db072226-c9e9-471e-bdc1-659cc569cb5e.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/dc0ed894-951d-459d-b35b-f28cb17e3b8a.jpg
62,KOREAN,광희식당,된장찌개,7000.0,서울특별시 중구 장충단로 212-2 (광희동2가),중구,37.5636366550507,127.007233814214,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b41d83bb-157e-4178-8545-106b5b51e184.jpg,,
63,KOREAN,뉴욕스넥,야채김밥,3500.0,서울특별시 중구 을지로 지하131 (을지로3가) 56호,중구,37.5664453133971,126.994077559861,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f4c60e29-2ee9-45da-a5eb-b24954feae15.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/94f3f1b6-4d8a-468b-aa26-3effb4925042.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b5c76222-c529-41c5-8c15-85a6823156bb.jpg
64,KOREAN,대박물갈비,제육볶음,9000.0,서울특별시 중구 퇴계로4길 7 (남창동) 1층,중구,37.5575384511336,126.977728218838,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b0d6cf2d-6091-4540-bd47-fcb326d37159.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/de2c56da-dc67-4da2-8ff1-2cf046a5be5a.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/08e0fcc6-9a60-41d0-9540-f001544e7288.jpg
65,KOREAN,돈우가식당,김치찌개,7000.0,서울특별시 중구 남대문로 25-17 1층(북창동),중구,37.5620306338518,126.97816807023,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/1f36ea66-ef4c-4ee5-807b-c9c25d008786.jpg,,
66,KOREAN,동경우동(2호점),우동,5000.0,서울특별시 중구 퇴계로27길 16 (필동1가) 1층 105호,중구,37.5619768682224,126.991828962716,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c3c3a65b-5486-4879-8a18-c6e78c181185.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b5a24f80-4a4c-487e-a103-0bdf75489fde.jpg,
67,KOREAN,동경우동집,우동,5000.0,서울특별시 중구 충무로 48 (초동) 1층 1호,중구,37.5653760401311,126.992961493923,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/59200c85-0056-4ece-bc17-ab8ea7540133.jpg,,
68,KOREAN,명동얼큰수제비,김치찌개,8000.0,서울특별시 중구 남대문로 64 1층,중구,37.5627658956023,126.982216802182,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9befe523-5556-49aa-aa88-140eb2cea52c.png,,
69,KOREAN,명동중앙점 왕비집,한우 등심구이(140g),45000.0,서울특별시 중구 명동8나길 45 2층,중구,37.5610751129026,126.982401011409,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/06e9a8b1-ad33-461f-90a3-bca219becc57.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a3b812cf-232b-4546-8fce-77450b98fb19.jpg,
70,KOREAN,민정이네,점심백반,7000.0,서울특별시 중구 만리재로 37길 21 (만리동1가),중구,37.5565915616197,126.967168586088,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c3c1ebc6-a208-4af6-a82a-20577bf60d1b.jpg,,
71,ETC,바재커피,아메리카노(핫),2000.0,서울특별시 중구 남대문시장8길 25 (남창동) 1층,중구,37.5593472045347,126.978713698141,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/68bf439e-0c74-407a-a1cb-077ca6f89028.jpg,,
72,KOREAN,산과들그리고바다,모듬돌솥비빔밥,10000.0,서울특별시 중구 을지로14길 22 (을지로3가) 1층,중구,37.5652432645115,126.992034721625,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9ee2ce62-c51c-473b-9f2b-8ac4c8c3ea1f.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0c3b5eb6-4912-443e-b749-46b8cf6ece50.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/27365460-380c-4e33-b5bd-9b7b05399d9b.jpg
73,ETC,신빙고,아메리카노,2300.0,서울특별시 중구 동호로12길 93 1층(신당동),중구,37.559329134852,127.012071243923,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a912616e-e78d-43f5-b0dc-0dcbce37a56d.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/974daffd-899b-4621-86e4-773dbe9f6026.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ab76a8ee-b057-42be-8b4c-11c36ee2ae9e.jpg
74,KOREAN,영자씨우동김밥,김치찌개,7000.0,서울특별시 중구 마른내로 15-1 (저동2가),중구,37.5649541262687,126.989606762221,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/48f74c70-6fa8-4fe0-b6ab-5804563e4981.jpg,,
75,KOREAN,옛날홍두깨손칼국수,손수제비,6000.0,서울특별시 중구 동호로7길 32 1층,중구,37.5525136777809,127.010624637953,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8a9dd7c6-773b-4691-97cb-580a25460f60.jpg,,
76,KOREAN,왕비집 명동2호점,한우 등심구이(140g),45000.0,서울특별시 중구 명동9길 13 2층,중구,37.5644068781235,126.984779529696,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/eaf6bdc2-bf0d-4a91-a86b-b9eb6267ccd0.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8a93480b-1e5d-44b8-8329-764686d1e477.jpg,
77,KOREAN,왕비집 명동본점,한우 등심구이(140g),45000.0,서울특별시 중구 명동8가길 26 2층,중구,37.5616031804762,126.986448865343,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a8d30451-cd89-4d47-b011-8d998fb234ee.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ac147fea-33c4-4e15-b666-b539d371e215.jpg,
78,KOREAN,왕비집 시청무교점,한우 등심구이(140g),46000.0,서울특별시 중구 무교로 19 2층,중구,37.5676347080798,126.978984811389,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/13735a33-ba5d-49ae-b3dc-0a3381ecb45d.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c42e05ed-30a9-48d8-8e39-33d691f814cb.jpg,
79,KOREAN,왕비집 육호점,한우 등심구이(140g),45000.0,서울특별시 중구 남대문로 64 2층 203호,중구,37.5627658956023,126.982216802182,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/331324b5-3f07-4913-89d3-943d2ce8e069.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/700b04da-fe8a-4421-87d9-25a17151865f.jpg,
80,KOREAN,우리집 맛자랑,된장찌개,7000.0,서울특별시 중구 퇴계로20길 26 (남산동2가),중구,37.559092298164,126.985816423839,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/6af37c47-260e-4c1d-856e-e9277645350e.jpg,,
81,CHINESE,유가,자장면,7000.0,서울특별시 중구 퇴계로12길 68 1층 (회현동1가),중구,37.5566718882239,126.981473444416,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/366a44d3-fa93-46b6-955a-b922068bd729.jpg,,
82,KOREAN,이모분식,김밥,4000.0,서울특별시 중구 충무로 43-2 (초동) 1층,중구,37.5650958071738,126.992583246148,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0e6f01df-d15b-4a54-a966-feee39211488.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b4719c9f-dfc1-4f71-b0e7-f6368a9ae3b6.jpg,
83,KOREAN,이원 손칼국수,칼국수,7000.0,서울특별시 중구 동호로37길 33-16 (주교동) 1층,중구,37.5685910027871,126.999672984722,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/4fef89c4-331b-46ea-a81d-f8b730eef0ec.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fe3199b5-4ff8-4605-af77-c6c1e57fafa9.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/358d0f3a-7d62-445f-92e3-a54fe2a7052f.jpg
84,KOREAN,이조식당,콩나물비빔밥,7000.0,서울특별시 중구 청파로103길 33 1층(중림동),중구,37.5576624371646,126.968304863066,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/2a37178d-c496-4a20-8b21-7058baecf2fc.jpg,,
85,KOREAN,장수보리밥,보리밥,8000.0,서울특별시 중구 퇴계로85길 12-4 (황학동),중구,37.5662631412838,127.01986332429,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/87135109-8ffb-400e-b3a8-898a49172809.jpg,,
86,KOREAN,충정로김밥,충정로김밥,3000.0,"서울특별시 중구 서소문로6길 34 1층108호(중림동,성요셉아파트상가)",중구,37.5596149765767,126.967598813552,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/2b87b68d-7d03-4f68-a1f5-83b68b8f61b9.png,,
87,KOREAN,코너집,된장찌개,8000.0,"서울특별시 중구 퇴계로 336 1층101호(광희동2가,성진오피스텔)",중구,37.5642008377656,127.008866132716,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/53469c9f-b67d-4243-b91a-e2a1647ffb6c.jpg,,
88,ETC,콩다방,아메리카노,1800.0,서울특별시 중구 마른내로 50 (인현동1가) 1층,중구,37.5642397201096,126.993242190558,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/954aa399-551c-413c-9b9b-852c3a1ebdcd.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7262e3d7-a18b-415d-965b-805c42c7ac88.jpg,
89,KOREAN,풍년식당,가정식백반,7000.0,서울특별시 중구 퇴계로36가길 47 (필동2가),중구,37.5582187442402,126.995702195702,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/cf5b727c-bed4-40ae-b978-efe0ed9421fb.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/764b27e7-416d-4285-979d-4fd9d5917ae0.jpg,
90,CHINESE,하우마라탕,소고기 마라탕,9000.0,서울특별시 중구 퇴계로27길 42 (충무로3가) 2층,중구,37.563178944345,126.991358773904,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b1d80d22-dcdb-45aa-a6cf-59a905529052.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/15f5e370-7e55-4aa5-aa99-779339efc1b8.jpg,
91,KOREAN,형제정육식당,된장찌개,7000.0,서울특별시 중구 다산로40길 56 1층(신당5동),중구,37.5631864591946,127.019075758025,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b3413fa0-6692-4067-9ba2-a53a3178d2a3.jpg,,
92,KOREAN,흑돈연가,점심백반,7000.0,서울특별시 중구 퇴계로88길 20 1층 (신당5동),중구,37.5647641578328,127.020885801266,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fbf7e1f4-4947-4f6c-920b-a2d74a5653d0.jpg,,
93,KOREAN,5빠떡볶이,떡볶이,4000.0,서울특별시 용산구 후암로 37-1 (후암동) 1층,용산구,37.5493239922749,126.977408824535,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e4e90fb5-4d01-43a3-a0bb-9273bc231b14.jpg,,
94,ETC,Y brew(와이브루),아메리카노,1800.0,서울특별시 용산구 서빙고로 17 (한강로3가) 센트럴파크몰 A동 1층 76호,용산구,37.5269056148241,126.966566172294,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d8880223-8c3d-4059-8da3-9c173e8c9204.jpg,,
95,KOREAN,가장 맛있는 족발 족과의동침,족발(대),37000.0,서울특별시 용산구 한강대로 153 (한강로2가) 1층,용산구,37.5329237936686,126.97111689069,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/23071456-3ed6-485a-bfda-015ba28e8944.jpeg,,
96,WESTERN,감베로니,돈 까 스 (1인분),9000.0,서울특별시 용산구 한강대로 81길 5 1층,용산구,37.5429793370245,126.971946055378,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9cb2043e-9177-46b0-aef0-f76bf12d4cc5.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/bd32b7b3-cef0-439f-860f-89eaef041d80.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/2151960b-b4ff-4cd6-b917-804cdd27aaac.jpg
97,KOREAN,갑을,떡만두국,10000.0,서울특별시 용산구 이촌로77길 19 (이촌동) 1층,용산구,37.5205536707079,126.974666973357,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/68c6b3e8-51a5-4173-a4cf-5e30be910061.jpg,,
98,KOREAN,강남화로숯불갈비,백반,8000.0,서울특별시 용산구 청파로47길 56 (청파동2가) 1층,용산구,37.5449365558532,126.967306431744,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/19c01ee8-9ea6-4bb3-aaf3-f0f4a85b65dc.jpeg,,
99,KOREAN,경리단578,부대찌개,10000.0,서울특별시 용산구 녹사평대로 226 (이태원동) 1층,용산구,37.5378167884317,126.986972174924,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/907eabd6-2064-4724-a6b8-50439c23abf8.jpg,,
100,ETC,공감까페,아메리카노,2000.0,서울특별시 용산구 효창원로 91 (용문동) 1층,용산구,37.5370964520946,126.959043436377,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d86f2d1a-67fc-4be0-ad4f-1b74f9c96440.jpg,,
101,CHINESE,기사식당(효창동짜장우동),짜장면,6000.0,서울특별시 용산구 백범로 283 (효창동) 1층,용산구,37.5396678066765,126.960874372919,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/76763318-e939-4300-a9fe-dd0977e30f45.jpeg,,
102,KOREAN,길농원,김치찌게,10000.0,서울특별시 용산구 원효로 71 (원효로4가) 1층,용산구,37.5329481073802,126.951760436367,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7b2b0401-29a4-41d3-9b48-488c400aa843.jpg,,
103,KOREAN,김정문숯불갈비,된장찌게,8000.0,서울특별시 용산구 장문로 98 (보광동) 1층,용산구,37.5260061009381,127.000369365753,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9321546a-319c-4a68-ab62-902b9015566c.jpeg,,
104,KOREAN,남산불판,생오겹살(200g),13000.0,서울특별시 용산구 소월로20길 10 (용산동2가) 지하,용산구,37.5460747822821,126.985198212436,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8d2b992e-c055-4eb1-b724-e5af776c93b3.jpg,,
105,KOREAN,남산집,급랭삼겹살,14000.0,서울특별시 용산구 한강대로7길 10-11 (한강로3가) 1층,용산구,37.5247748070734,126.962569214955,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/67c486b5-628d-4468-8776-5c01d86e0886.jpeg,,
106,KOREAN,대도식당,된장찌게,8000.0,서울특별시 용산구 청파로93길 9 (서계동) 1층,용산구,37.5542654031888,126.968293739764,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/5a8d2f58-cc74-4efa-9ec6-aeddedfea6e9.jpeg,,
107,KOREAN,대포항,삼치구이,10000.0,서울특별시 용산구 새창로 116-7 (용문동) 1층,용산구,37.5367664717508,126.96026252916,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b1b1d121-4719-4176-a759-4df15bd46ab1.jpg,,
108,KOREAN,돼지집,냉동삼겹살,15000.0,서울특별시 용산구 이태원로20길 17 (이태원동) 1층,용산구,37.5336217418379,126.992229858812,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/36275f8e-68c2-468e-8289-7c9229259ed3.jpeg,,
109,KOREAN,만나칼국수,칼국수,9000.0,"서울특별시 용산구 청파로49길 18 (청파동2가, 덕수빌라) 1층",용산구,37.5454268020355,126.969369318027,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/1e45bd9f-efff-4b99-bfe7-e32024b7ec3a.jpg,,
110,KOREAN,맛드림,생대구탕,17000.0,서울특별시 용산구 한강대로84길 11-29 (남영동) 1층,용산구,37.5443396442205,126.973012612026,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/bccf26cf-229f-41da-9886-505fb9f519ba.jpeg,,
111,KOREAN,맛사랑,쭈꾸미 비빔밥,10000.0,서울특별시 용산구 한강대로42길 5 (한강로2가) 1층,용산구,37.5308374451688,126.970071185744,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/1f01e753-69fd-4bdc-a1c9-92f1474c554b.jpeg,,
112,KOREAN,면마루,물냉면,9000.0,서울특별시 용산구 신흥로 86 2층,용산구,37.5456536557396,126.985939031575,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d1012652-5480-44ac-ac90-12ae15677f6e.jpg,,
113,ETC,미스터 아메리카노,아메리카노(테이크아웃만 가능),2500.0,서울특별시 용산구 백범로99길 46 (한강로1가) 1층,용산구,37.5361067967582,126.972021155499,,,
114,KOREAN,보광정 이태원점,찌게,8000.0,서울특별시 용산구 보광로 118 (이태원동) 1층,용산구,37.5333258927732,126.994547900247,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/86f1de83-d043-4693-8c1f-ec0c39cb6a54.jpeg,,
115,CHINESE,부자반점,짜장면,6500.0,서울특별시 용산구 한강대로 275-1 (갈월동) 1층,용산구,37.5429280043936,126.972048705679,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/6fa02700-6136-444d-bcaf-0d5ee680978f.jpeg,,
116,KOREAN,부자식당,고등어쌈밥정식,12000.0,서울특별시 용산구 대사관로24길 13 (한남동) 1층,용산구,37.5329998449266,127.004894298627,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/197a962d-4263-40a0-9be1-05021a668574.jpg,,
117,KOREAN,서리김밥,서리김밥,3000.0,서울특별시 용산구 원효로 220 (원효로2가) 1층,용산구,37.5377353223699,126.966369327926,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/64df925c-956a-4d8f-b3d0-4fc13b39996c.jpeg,,
118,KOREAN,소문난국수집,칼국수,6000.0,서울특별시 용산구 보광로 41 (보광동) 1층,용산구,37.527761521483,126.999269736048,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/2a07a70b-51f2-4f45-b746-87fa9dfea7aa.jpg,,
119,KOREAN,손맛집,된장찌개,8000.0,서울특별시 용산구 원효로89길 13-3 (원효로1가) 1층,용산구,37.5405355852942,126.968155626743,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d7a3fd79-9828-4f7e-9e7c-61957df8bc30.jpg,,
120,JAPANESE,시드니참치,참치초밥(10피스),14000.0,서울특별시 용산구 새창로14길 4 (도원동) 1층,용산구,37.5392806365164,126.958213878543,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/05b852ae-5320-4a53-af9e-8c0a70ae831d.jpg,,
121,ETC,시온,아메리카노,3300.0,서울특별시 용산구 한강대로7길 13 (한강로3가) 1층,용산구,37.5243263248753,126.962119309376,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/6b2b09aa-ed4f-4410-b22a-81e57a510dc3.jpg,,
122,ETC,에어셉커피,아메리카노,3000.0,"서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하1층 상가 113호",용산구,37.527358545339,126.968861735609,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/62f475ef-b46a-41b4-95ad-7e9ec722dd01.jpg,,
123,KOREAN,영광정육식당,곰탕,9000.0,서울특별시 용산구 서빙고로91나길 104 1층,용산구,37.5252696495859,126.996147660543,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9abc1a08-4b21-4e37-bb18-690fa5659217.jpg,,
124,ETC,와이브루,아메리카노,2000.0,서울특별시 용산구 새창로45길 12 (신계동) 1층,용산구,37.5344444055464,126.963013441723,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9a185403-da99-4100-9ad3-f4836c9f8be0.jpeg,,
125,KOREAN,용대박,순대국,8000.0,서울특별시 용산구 원효로83길 13-5 102호,용산구,37.5400072571702,126.967560569215,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/6363c06d-bd95-42d5-8b9d-b0b975725245.jpg,,
126,KOREAN,용산국제회관,모듬스테이크(한우등심 150g),18000.0,서울특별시 용산구 청파로20길 49 (한강로2가) 1층,용산구,37.5318959964847,126.96563893049,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e0f7fa5a-352a-484b-bd83-240e62d0c9fe.jpeg,,
127,KOREAN,용산수림식당,생고기 김치찌개,9000.0,서울특별시 용산구 한강대로 58-1 (한강로3가) 2층,용산구,37.5257838771383,126.965044302329,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d1ba726b-8303-4fd7-abb1-715b1f3ebba5.jpg,,
128,KOREAN,용산풍천숯불민물장어,손칼국수,5500.0,서울특별시 용산구 한강대로39길 10 1층,용산구,37.5312479318758,126.968986718823,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a3502597-c860-493c-ac17-b6ed7f3b6d44.jpg,,
129,KOREAN,용산풍천장어마을,추어장어탕,11000.0,서울특별시 용산구 백범로 318 1층,용산구,37.5383327765565,126.964226159435,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b322c7df-30dc-4843-9de1-822f940ea165.jpg,,
130,JAPANESE,원돈까스우동,원우동,7000.0,서울특별시 용산구 서빙고로65길 10 1층,용산구,37.5206387935546,126.994548371044,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/942c56e0-b2e1-47ee-8ad3-6db49fb47789.jpg,,
131,KOREAN,원조보리밥수제비,감자수제비,9000.0,서울특별시 용산구 이태원로14길 24 (이태원동) 1층,용산구,37.5332730395748,126.990771296133,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/17f065a1-b131-42bd-9a66-c11a12d11955.jpg,,
132,KOREAN,원효로돈가스&어쩌다열게된소주집,돈가스,8000.0,서울특별시 용산구 백범로 323-1 (원효로1가) 1층,용산구,37.5384804134586,126.965004658262,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e57c2757-7f30-489a-8c02-62225fc3c252.jpeg,,
133,KOREAN,윤경남7통황태국,황태국,11000.0,서울특별시 용산구 녹사평대로26가길 9 (이태원동) 지층,용산구,37.5323529435483,126.992100673191,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f1542875-a514-490f-8c17-fd66cae4d612.jpg,,
134,WESTERN,윤토스트,토스트,2000.0,서울특별시 용산구 청파로 280-1 (청파동2가) 1층,용산구,37.5446339525017,126.970912311889,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/34df8306-86f6-4903-821d-32f0bd023c4f.jpg,,
135,KOREAN,이태원그리들,삼겹살,17000.0,서울특별시 용산구 회나무로 30-1 (이태원동) 1층,용산구,37.5395014153205,126.990022272539,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f9fe7e10-8c90-4d56-829a-c95a0653c998.jpeg,,
136,ETC,인디에어,아메리카노(테이크아웃만 가능),3000.0,서울특별시 용산구 백범로 325 (원효로1가) 1층,용산구,37.5384299387279,126.965246365187,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0647fb2f-2f5b-4976-ab16-0c0b3135e167.jpeg,,
137,KOREAN,일공오삼겹살,된장찌개,8000.0,서울특별시 용산구 백범로87길 52 1층,용산구,37.5394589579514,126.969434444107,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/79175500-0622-4d43-81bc-567535f7f595.jpg,,
138,KOREAN,장군이네,버섯불고시,10000.0,서울특별시 용산구 청파로 325 (청파동1가) 1층,용산구,37.5486746554287,126.969807175081,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/621ce677-a453-4b60-b528-1f4cf8d5f078.jpeg,,
